2024-05-27 22:06:26,071 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-29 10:53:00,239 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:00,569 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:00,571 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:00,573 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:05,933 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:05,936 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:05,938 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:05,943 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:05,945 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:05,946 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:11,653 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:11,654 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:11,657 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:12,388 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:53:12,392 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:53:12,398 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 11:06:51,297 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 11:06:51,300 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 11:06:51,302 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 11:11:38,158 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 11:11:38,164 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 11:11:38,169 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 11:11:38,192 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 11:11:38,195 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 11:11:38,200 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 11:11:38,561 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 11:11:38,564 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 11:11:38,569 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 14:07:35,167 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-29 14:08:00,505 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-29 14:16:57,564 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-29 14:16:58,688 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-29 15:39:46,670 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-29 15:56:48,303 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-29 15:56:48,313 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-29 15:56:48,503 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-29 15:56:48,503 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-29 15:56:50,342 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-30 12:56:19,840 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-30 12:56:19,849 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-30 12:56:20,012 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-30 12:56:20,013 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-30 12:56:21,511 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-30 12:56:55,901 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-30 12:56:55,909 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-30 12:56:56,060 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-30 12:56:56,060 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-30 12:56:57,529 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-30 12:59:57,879 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-30 12:59:57,886 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-30 12:59:58,037 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-30 12:59:58,038 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
2024-05-30 12:59:59,539 - dspy.primitives.assertions - ERROR - SuggestionFailed: is_statement must be 'yes' or 'no'
